"","SurveyDate","Zone","Bird","Count"
"3729",2021-02-10,"III","Western Gull",10
"3730",2021-02-10,"III Boulders","Great Blue Heron",1
"3731",2021-02-10,"III Rocky Outcrop","Brown Pelican",7
"3732",2021-02-10,"III Rocky Outcrop","Great Blue Heron",1
"3733",2021-02-10,"III Rocky Outcrop","Great Egret",1
"3734",2021-02-10,"III Rocky Outcrop","Unidentified Gull",50
"3735",2021-02-22,"I","Western Gull",1
"3736",2021-02-22,"II","Black Phoebe",2
"3737",2021-02-22,"II","Great Egret",1
"3738",2021-02-22,"II","Western Gull",1
"3739",2021-02-22,"III","Black Phoebe",1
"3740",2021-02-22,"III","Great Blue Heron",1
"3741",2021-02-22,"III","Great Egret",2
"3742",2021-02-22,"III","Snowy Egret",5
"3743",2021-02-22,"III","Unidentified Gull",3
"3744",2021-02-22,"III Boulders","Great Egret",1
"3745",2021-02-22,"III Boulders","Unidentified Gull",1
"3746",2021-02-22,"III Rocky Outcrop","Black Phoebe",1
"3747",2021-02-22,"III Rocky Outcrop","Cormorant",2
"3748",2021-02-22,"III Rocky Outcrop","Great Blue Heron",1
"3749",2021-02-22,"III Rocky Outcrop","Snowy Egret",3
"3750",2021-02-22,"III Rocky Outcrop","Unidentified Gull",28
"3751",2021-02-23,"I","Western Gull",1
"3752",2021-02-23,"II","Black Phoebe",1
"3753",2021-02-23,"II","Western Gull",1
"3754",2021-02-23,"III","Black Phoebe",3
"3755",2021-02-23,"III","Cormorant",1
"3756",2021-02-23,"III","Great Blue Heron",1
"3757",2021-02-23,"III","Great Egret",3
"3758",2021-02-23,"III","Snowy Egret",4
"3759",2021-02-23,"III","Western Gull",3
"3760",2021-02-23,"III Rocky Outcrop","Brown Pelican",3
"3761",2021-02-23,"III Rocky Outcrop","Juvenile Gull",5
"3762",2021-02-23,"III Rocky Outcrop","Tern",9
"3763",2021-02-23,"III Rocky Outcrop","Unidentified Gull",39
"3764",2021-02-24,"I","Great Egret",1
"3765",2021-02-24,"I","Juvenile Gull",1
"3766",2021-02-24,"I","Western Gull",3
"3767",2021-02-24,"II","Great Blue Heron",1
"3768",2021-02-24,"II","Great Egret",1
"3769",2021-02-24,"II","Unidentified Gull",1
"3770",2021-02-24,"III","Great Egret",1
"3771",2021-02-24,"III","Snowy Egret",5
"3772",2021-02-24,"III","Unidentified Gull",1
"3773",2021-02-24,"III","Western Gull",2
"3774",2021-02-24,"III","Whimbrel",1
"3775",2021-02-24,"III Rocky Outcrop","Brown Pelican",7
"3776",2021-02-24,"III Rocky Outcrop","Cormorant",1
"3777",2021-02-24,"III Rocky Outcrop","Great Egret",3
"3778",2021-02-24,"III Rocky Outcrop","Unidentified Gull",26
"3779",2021-02-25,"I","Black Phoebe",1
"3780",2021-02-25,"I","Western Gull",2
"3781",2021-02-25,"II","Snowy Egret",1
"3782",2021-02-25,"II","Western Gull",1
"3783",2021-02-25,"III","Black Phoebe",4
"3784",2021-02-25,"III","Great Blue Heron",1
"3785",2021-02-25,"III","Great Egret",1
"3786",2021-02-25,"III","Snowy Egret",3
"3787",2021-02-25,"III","Spotted Sandpiper",2
"3788",2021-02-25,"III","Western Gull",6
"3789",2021-02-25,"III Rocky Outcrop","Brown Pelican",6
"3790",2021-02-25,"III Rocky Outcrop","Heerman's Gull",3
"3791",2021-02-25,"III Rocky Outcrop","Tern",7
"3792",2021-02-25,"III Rocky Outcrop","Unidentified Gull",48
"3793",2021-02-26,"I","Black Phoebe",1
"3794",2021-02-26,"I","Say's Phoebe",1
"3795",2021-02-26,"I","Western Gull",1
"3796",2021-02-26,"II","Black Phoebe",1
"3797",2021-02-26,"III","Black Phoebe",1
"3798",2021-02-26,"III","Great Blue Heron",3
"3799",2021-02-26,"III","Great Egret",3
"3800",2021-02-26,"III","Snowy Egret",3
"3801",2021-02-26,"III","Tern",9
"3802",2021-02-26,"III","Unidentified Gull",2
"3803",2021-02-26,"III Rocky Outcrop","Brown Pelican",2
"3804",2021-02-26,"III Rocky Outcrop","Cormorant",5
"3805",2021-02-26,"III Rocky Outcrop","Great Blue Heron",2
"3806",2021-02-26,"III Rocky Outcrop","Great Egret",5
"3807",2021-02-26,"III Rocky Outcrop","Heerman's Gull",4
"3808",2021-02-26,"III Rocky Outcrop","Snowy Egret",3
"3809",2021-02-26,"III Rocky Outcrop","Tern",16
"3810",2021-02-26,"III Rocky Outcrop","Unidentified Gull",36
"3811",2021-03-08,"I","Western Gull",3
"3812",2021-03-08,"II","Black Phoebe",1
"3813",2021-03-08,"II","Great Egret",2
"3814",2021-03-08,"II","Unidentified Bird (non-gull)",1
"3815",2021-03-08,"II","Western Gull",3
"3816",2021-03-08,"II","Whimbrel",1
"3817",2021-03-08,"II","Willet",1
"3818",2021-03-08,"III","Great Blue Heron",1
"3819",2021-03-08,"III","Great Egret",3
"3820",2021-03-08,"III","Juvenile Gull",2
"3821",2021-03-08,"III","Snowy Egret",4
"3822",2021-03-08,"III","Western Gull",1
"3823",2021-03-08,"III","Western Gull",3
"3824",2021-03-08,"III Rocky Outcrop","Brown Pelican",31
"3825",2021-03-08,"III Rocky Outcrop","Cormorant",5
"3826",2021-03-08,"III Rocky Outcrop","Great Blue Heron",1
"3827",2021-03-08,"III Rocky Outcrop","Tern",9
"3828",2021-03-08,"III Rocky Outcrop","Unidentified Gull",125
"3829",2021-03-09,"I","Western Gull",1
"3830",2021-03-09,"II","Black Phoebe",1
"3831",2021-03-09,"II","Unidentified Bird (non-gull)",1
"3832",2021-03-09,"II","Western Gull",1
"3833",2021-03-09,"III","Black Phoebe",1
"3834",2021-03-09,"III","Great Blue Heron",2
"3835",2021-03-09,"III","Great Egret",2
"3836",2021-03-09,"III","Say's Phoebe",1
"3837",2021-03-09,"III","Snowy Egret",4
"3838",2021-03-09,"III","Western Gull",4
"3839",2021-03-09,"III Rocky Outcrop","Brown Pelican",15
"3840",2021-03-09,"III Rocky Outcrop","Cormorant",2
"3841",2021-03-09,"III Rocky Outcrop","Great Egret",2
"3842",2021-03-09,"III Rocky Outcrop","Snowy Egret",1
"3843",2021-03-09,"III Rocky Outcrop","Tern",2
"3844",2021-03-09,"III Rocky Outcrop","Unidentified Gull",103
"3845",2021-03-24,"II","Black Phoebe",1
"3846",2021-03-24,"II","Great Egret",1
"3847",2021-03-24,"II","Juvenile Gull",1
"3848",2021-03-24,"II","Snowy Egret",1
"3849",2021-03-24,"II","Western Gull",3
"3850",2021-03-24,"III","Black Phoebe",1
"3851",2021-03-24,"III","Great Blue Heron",1
"3852",2021-03-24,"III","Great Egret",1
"3853",2021-03-24,"III","Say's Phoebe",1
"3854",2021-03-24,"III","Snowy Egret",8
"3855",2021-03-24,"III","Western Gull",1
"3856",2021-03-24,"III Rocky Outcrop","Brown Pelican",11
"3857",2021-03-24,"III Rocky Outcrop","Cormorant",4
"3858",2021-03-24,"III Rocky Outcrop","Great Blue Heron",1
"3859",2021-03-24,"III Rocky Outcrop","Tern",4
"3860",2021-03-24,"III Rocky Outcrop","Unidentified Gull",76
"3861",2021-04-05,"I","Western Gull",1
"3862",2021-04-05,"II","Great Blue Heron",1
"3863",2021-04-05,"II","Oystercatcher",1
"3864",2021-04-05,"II","Snowy Egret",1
"3865",2021-04-05,"II","Spotted Sandpiper",1
"3866",2021-04-05,"II","Unidentified Bird (non-gull)",1
"3867",2021-04-05,"II","Western Gull",6
"3868",2021-04-05,"III","Black Phoebe",1
"3869",2021-04-05,"III","Great Blue Heron",1
"3870",2021-04-05,"III","Great Egret",4
"3871",2021-04-05,"III","Snowy Egret",8
"3872",2021-04-05,"III","Spotted Sandpiper",1
"3873",2021-04-05,"III","Whimbrel",1
"3874",2021-04-05,"III Boulders","Western Gull",1
"3875",2021-04-05,"III Rocky Outcrop","Brown Pelican",9
"3876",2021-04-05,"III Rocky Outcrop","Heerman's Gull",2
"3877",2021-04-05,"III Rocky Outcrop","Oystercatcher",1
"3878",2021-04-05,"III Rocky Outcrop","Snowy Egret",1
"3879",2021-04-05,"III Rocky Outcrop","Tern",12
"3880",2021-04-05,"III Rocky Outcrop","Unidentified Gull",60
"3881",2021-04-08,"II","Snowy Egret",1
"3882",2021-04-08,"II","Western Gull",4
"3883",2021-04-08,"III","Black Phoebe",3
"3884",2021-04-08,"III","Great Egret",2
"3885",2021-04-08,"III","Snowy Egret",2
"3886",2021-04-08,"III Boulders","Snowy Egret",1
"3887",2021-04-08,"III Boulders","Western Gull",1
"3888",2021-04-08,"III Rocky Outcrop","Brown Pelican",9
"3889",2021-04-08,"III Rocky Outcrop","Tern",4
"3890",2021-04-08,"III Rocky Outcrop","Unidentified Gull",130
"3891",2021-04-22,"II","Black Phoebe",1
"3892",2021-04-22,"II","Black Turnstone",2
"3893",2021-04-22,"II","Spotted Sandpiper",2
"3894",2021-04-22,"II","Western Gull",2
"3895",2021-04-22,"II","Whimbrel",1
"3896",2021-04-22,"III","Black Phoebe",1
"3897",2021-04-22,"III","Great Egret",1
"3898",2021-04-22,"III","Snowy Egret",3
"3899",2021-04-22,"III","Spotted Sandpiper",2
"3900",2021-04-22,"III","Whimbrel",2
"3901",2021-04-22,"III Boulders","Western Gull",2
"3902",2021-04-22,"III Rocky Outcrop","Cormorant",1
"3903",2021-04-22,"III Rocky Outcrop","Snowy Egret",1
"3904",2021-04-22,"III Rocky Outcrop","Tern",11
"3905",2021-04-22,"III Rocky Outcrop","Unidentified Gull",24
"3906",2021-04-23,"II","Black Turnstone",2
"3907",2021-04-23,"II","Great Blue Heron",1
"3908",2021-04-23,"II","Snowy Egret",2
"3909",2021-04-23,"II","Western Gull",2
"3910",2021-04-23,"III","Great Blue Heron",2
"3911",2021-04-23,"III","Great Egret",2
"3912",2021-04-23,"III","Heerman's Gull",2
"3913",2021-04-23,"III","Western Gull",4
"3914",2021-04-23,"III","Whimbrel",3
"3915",2021-04-23,"III","Willet",2
"3916",2021-04-23,"III Rocky Outcrop","Black Phoebe",1
"3917",2021-04-23,"III Rocky Outcrop","Brown Pelican",1
"3918",2021-04-23,"III Rocky Outcrop","Cormorant",4
"3919",2021-04-23,"III Rocky Outcrop","Great Egret",1
"3920",2021-04-23,"III Rocky Outcrop","Snowy Egret",1
"3921",2021-04-23,"III Rocky Outcrop","Tern",7
"3922",2021-04-23,"III Rocky Outcrop","Unidentified Gull",45
"3923",2021-04-26,"II","California Gull",2
"3924",2021-04-26,"II","Snowy Egret",2
"3925",2021-04-26,"II","Western Gull",3
"3926",2021-04-26,"III","Black Phoebe",1
"3927",2021-04-26,"III","Great Egret",3
"3928",2021-04-26,"III","Snowy Egret",2
"3929",2021-04-26,"III","Spotted Sandpiper",1
"3930",2021-04-26,"III","Unidentified Bird (non-gull)",1
"3931",2021-04-26,"III","Willet",1
"3932",2021-04-26,"III Rocky Outcrop","Brown Pelican",3
"3933",2021-04-26,"III Rocky Outcrop","Cormorant",4
"3934",2021-04-26,"III Rocky Outcrop","Great Egret",2
"3935",2021-04-26,"III Rocky Outcrop","Snowy Egret",2
"3936",2021-04-26,"III Rocky Outcrop","Tern",10
"3937",2021-04-26,"III Rocky Outcrop","Unidentified Gull",58
"3938",2021-11-17,"II","Black Phoebe",3
"3939",2021-11-17,"II","Snowy Egret",1
"3940",2021-11-17,"II","Spotted Sandpiper",3
"3941",2021-11-17,"II","Western Gull",2
"3942",2021-11-17,"III","Black Phoebe",2
"3943",2021-11-17,"III","Great Egret",1
"3944",2021-11-17,"III","Snowy Egret",4
"3945",2021-11-17,"III","Western Gull",3
"3946",2021-11-17,"III","Whimbrel",1
"3947",2021-11-17,"III Boulders","Great Egret",1
"3948",2021-11-17,"III Boulders","Snowy Egret",1
"3949",2021-11-17,"III Rocky Outcrop","Brown Pelican",12
"3950",2021-11-17,"III Rocky Outcrop","Cormorant",4
"3951",2021-11-17,"III Rocky Outcrop","Juvenile Gull",8
"3952",2021-11-17,"III Rocky Outcrop","Snowy Egret",1
"3953",2021-11-17,"III Rocky Outcrop","Unidentified Gull",38
"3954",2021-11-18,"I","Heerman's Gull",1
"3955",2021-11-18,"I","Snowy Egret",1
"3956",2021-11-18,"I","Western Gull",1
"3957",2021-11-18,"II","Black Phoebe",1
"3958",2021-11-18,"II","Brown Pelican",2
"3959",2021-11-18,"II","California Gull",2
"3960",2021-11-18,"II","Great Blue Heron",1
"3961",2021-11-18,"II","Spotted Sandpiper",1
"3962",2021-11-18,"II","Western Gull",6
"3963",2021-11-18,"II","Whimbrel",1
"3964",2021-11-18,"III","Black Phoebe",1
"3965",2021-11-18,"III","Brown Pelican",70
"3966",2021-11-18,"III","Great Blue Heron",1
"3967",2021-11-18,"III","Great Egret",11
"3968",2021-11-18,"III","Snowy Egret",1
"3969",2021-11-18,"III","Spotted Sandpiper",1
"3970",2021-11-18,"III","Western Gull",23
"3971",2021-11-18,"III Rocky Outcrop","Brown Pelican",94
"3972",2021-11-18,"III Rocky Outcrop","Cormorant",2
"3973",2021-11-18,"III Rocky Outcrop","Great Egret",6
"3974",2021-11-18,"III Rocky Outcrop","Snowy Egret",1
"3975",2021-11-18,"III Rocky Outcrop","Unidentified Gull",60
"3976",2023-12-25,"I","Western Gull",1
"3977",2023-12-25,"II","Black Phoebe",2
"3978",2023-12-25,"II","Brown Pelican",4
"3979",2023-12-25,"II","California Gull",1
"3980",2023-12-25,"II","Great Blue Heron",1
"3981",2023-12-25,"II","Great Egret",1
"3982",2023-12-25,"II","Snowy Egret",2
"3983",2023-12-25,"II","Spotted Sandpiper",2
"3984",2023-12-25,"II","Western Gull",3
"3985",2023-12-25,"II","Whimbrel",2
"3986",2023-12-25,"III","Black Phoebe",2
"3987",2023-12-25,"III","Brown Pelican",4
"3988",2023-12-25,"III","California Gull",2
"3989",2023-12-25,"III","Great Blue Heron",1
"3990",2023-12-25,"III","Great Egret",1
"3991",2023-12-25,"III","Heerman's Gull",1
"3992",2023-12-25,"III","Snowy Egret",1
"3993",2023-12-25,"III","Spotted Sandpiper",1
"3994",2023-12-25,"III","Unidentified Gull",2
"3995",2023-12-25,"III","Western Gull",10
"3996",2023-12-25,"III Rocky Outcrop","Brown Pelican",9
"3997",2023-12-25,"III Rocky Outcrop","Cormorant",3
"3998",2023-12-25,"III Rocky Outcrop","Great Blue Heron",1
"3999",2023-12-25,"III Rocky Outcrop","Great Egret",2
"4000",2023-12-25,"III Rocky Outcrop","Snowy Egret",1
"4001",2023-12-25,"III Rocky Outcrop","Unidentified Gull",89
"4002",2023-12-26,"I","Snowy Egret",1
"4003",2023-12-26,"I","Western Gull",1
"4004",2023-12-26,"II","Black Phoebe",1
"4005",2023-12-26,"II","Great Blue Heron",1
"4006",2023-12-26,"II","Great Egret",1
"4007",2023-12-26,"II","Snowy Egret",1
"4008",2023-12-26,"II","Unidentified Bird (non-gull)",1
"4009",2023-12-26,"II","Western Gull",1
"4010",2023-12-26,"III","Cormorant",1
"4011",2023-12-26,"III","Great Blue Heron",1
"4012",2023-12-26,"III","Great Egret",1
"4013",2023-12-26,"III","Snowy Egret",2
"4014",2023-12-26,"III","Western Gull",6
"4015",2023-12-26,"III","Whimbrel",1
"4016",2023-12-26,"III Boulders","Great Blue Heron",1
"4017",2023-12-26,"III Boulders","Great Egret",1
"4018",2023-12-26,"III Rocky Outcrop","Brown Pelican",30
"4019",2023-12-26,"III Rocky Outcrop","Juvenile Gull",1
"4020",2023-12-26,"III Rocky Outcrop","Western Gull",75
"4021",2024-01-08,"I","Western Gull",1
"4022",2024-01-08,"II","Cormorant",1
"4023",2024-01-08,"II","Spotted Sandpiper",3
"4024",2024-01-08,"II","Unidentified Gull",1
"4025",2024-01-08,"II","Western Gull",1
"4026",2024-01-08,"III","Black Phoebe",1
"4027",2024-01-08,"III","California Gull",2
"4028",2024-01-08,"III","Great Egret",2
"4029",2024-01-08,"III","Snowy Egret",6
"4030",2024-01-08,"III","Unidentified Gull",2
"4031",2024-01-08,"III","Western Gull",3
"4032",2024-01-08,"III Rocky Outcrop","Brown Pelican",2
"4033",2024-01-08,"III Rocky Outcrop","Cormorant",1
"4034",2024-01-08,"III Rocky Outcrop","Unidentified Gull",7
"4035",2024-01-09,"I","Black Phoebe",1
"4036",2024-01-09,"I","Western Gull",1
"4037",2024-01-09,"II","California Gull",1
"4038",2024-01-09,"II","Great Blue Heron",1
"4039",2024-01-09,"II","Snowy Egret",6
"4040",2024-01-09,"II","Spotted Sandpiper",2
"4041",2024-01-09,"II","Unidentified Gull",1
"4042",2024-01-09,"II","Western Gull",1
"4043",2024-01-09,"III","Black Phoebe",1
"4044",2024-01-09,"III","Cormorant",1
"4045",2024-01-09,"III","Great Blue Heron",1
"4046",2024-01-09,"III","Great Egret",1
"4047",2024-01-09,"III","Snowy Egret",4
"4048",2024-01-09,"III","Spotted Sandpiper",1
"4049",2024-01-09,"III","Unidentified Gull",10
"4050",2024-01-09,"III Rocky Outcrop","Brown Pelican",2
"4051",2024-01-09,"III Rocky Outcrop","Cormorant",2
"4052",2024-01-09,"III Rocky Outcrop","Great Blue Heron",1
"4053",2024-01-09,"III Rocky Outcrop","Tern",2
"4054",2024-01-09,"III Rocky Outcrop","Unidentified Gull",37
"4055",2024-01-10,"I","Snowy Egret",3
"4056",2024-01-10,"I","Spotted Sandpiper",1
"4057",2024-01-10,"I","Western Gull",2
"4058",2024-01-10,"II","Black Phoebe",1
"4059",2024-01-10,"II","California Gull",2
"4060",2024-01-10,"II","Cormorant",1
"4061",2024-01-10,"II","Great Blue Heron",1
"4062",2024-01-10,"II","Great Egret",1
"4063",2024-01-10,"II","Spotted Sandpiper",3
"4064",2024-01-10,"II","Western Gull",3
"4065",2024-01-10,"III","California Gull",3
"4066",2024-01-10,"III","Cormorant",3
"4067",2024-01-10,"III","Great Blue Heron",1
"4068",2024-01-10,"III","Great Egret",5
"4069",2024-01-10,"III","Snowy Egret",2
"4070",2024-01-10,"III","Western Gull",7
"4071",2024-01-10,"III Boulders","Cormorant",2
"4072",2024-01-10,"III Rocky Outcrop","Brown Pelican",9
"4073",2024-01-10,"III Rocky Outcrop","Cormorant",4
"4074",2024-01-10,"III Rocky Outcrop","Great Blue Heron",3
"4075",2024-01-10,"III Rocky Outcrop","Unidentified Gull",16
"4076",2024-01-24,"I","Black Phoebe",1
"4077",2024-01-24,"I","Black-Bellied Plover",2
"4078",2024-01-24,"I","Cormorant",1
"4079",2024-01-24,"I","Spotted Sandpiper",1
"4080",2024-01-24,"I","Western Gull",1
"4081",2024-01-24,"II","Snowy Egret",1
"4082",2024-01-24,"II","Western Gull",1
"4083",2024-01-24,"III","Black Phoebe",1
"4084",2024-01-24,"III","California Gull",2
"4085",2024-01-24,"III","Cormorant",1
"4086",2024-01-24,"III","Great Blue Heron",1
"4087",2024-01-24,"III","Great Egret",1
"4088",2024-01-24,"III","Snowy Egret",2
"4089",2024-01-24,"III","Spotted Sandpiper",2
"4090",2024-01-24,"III","Unidentified Bird (non-gull)",2
"4091",2024-01-24,"III","Western Gull",6
"4092",2024-01-24,"III","Whimbrel",1
"4093",2024-01-24,"III Rocky Outcrop","Brown Pelican",15
"4094",2024-01-24,"III Rocky Outcrop","Cormorant",1
"4095",2024-01-24,"III Rocky Outcrop","Great Egret",1
"4096",2024-01-24,"III Rocky Outcrop","Juvenile Gull",6
"4097",2024-01-24,"III Rocky Outcrop","Unidentified Gull",61
"4098",2024-02-19,"I","Snowy Egret",1
"4099",2024-02-19,"II","Black Turnstone",2
"4100",2024-02-19,"II","Spotted Sandpiper",3
"4101",2024-02-19,"II","Unidentified Gull",1
"4102",2024-02-19,"III","Spotted Sandpiper",1
"4103",2024-02-19,"III","Whimbrel",1
"4104",2024-02-19,"III Boulders","Cormorant",1
"4105",2024-02-19,"III Rocky Outcrop","Great Egret",2
"4106",2024-02-19,"III Rocky Outcrop","Tern",1
"4107",2024-02-19,"III Rocky Outcrop","Unidentified Gull",32
"4108",2024-03-05,"I","Western Gull",2
"4109",2024-03-05,"II","California Gull",1
"4110",2024-03-05,"II","Snowy Egret",1
"4111",2024-03-05,"II","Spotted Sandpiper",2
"4112",2024-03-05,"II","Whimbrel",1
"4113",2024-03-05,"III","Great Blue Heron",2
"4114",2024-03-05,"III","Great Egret",3
"4115",2024-03-05,"III","Unidentified Gull",9
"4116",2024-03-05,"III Boulders","Unidentified Gull",11
"4117",2024-03-05,"III Rocky Outcrop","Brown Pelican",2
"4118",2024-03-05,"III Rocky Outcrop","Cormorant",2
"4119",2024-03-05,"III Rocky Outcrop","Great Blue Heron",3
"4120",2024-03-05,"III Rocky Outcrop","Snowy Egret",7
"4121",2024-03-05,"III Rocky Outcrop","Unidentified Gull",23
"4122",2024-03-06,"I","Great Egret",1
"4123",2024-03-06,"I","Snowy Egret",1
"4124",2024-03-06,"I","Western Gull",2
"4125",2024-03-06,"II","Snowy Egret",4
"4126",2024-03-06,"II","Western Gull",2
"4127",2024-03-06,"III","California Gull",1
"4128",2024-03-06,"III","Great Egret",3
"4129",2024-03-06,"III","Snowy Egret",2
"4130",2024-03-06,"III","Western Gull",1
"4131",2024-03-06,"III","Whimbrel",1
"4132",2024-03-06,"III Rocky Outcrop","Brown Pelican",9
"4133",2024-03-06,"III Rocky Outcrop","Cormorant",5
"4134",2024-03-06,"III Rocky Outcrop","Great Blue Heron",2
"4135",2024-03-06,"III Rocky Outcrop","Unidentified Gull",22
"4136",2024-03-07,"I","Snowy Egret",1
"4137",2024-03-07,"I","Western Gull",3
"4138",2024-03-07,"II","Great Egret",2
"4139",2024-03-07,"II","Snowy Egret",1
"4140",2024-03-07,"II","Spotted Sandpiper",1
"4141",2024-03-07,"II","Western Gull",1
"4142",2024-03-07,"III","California Gull",2
"4143",2024-03-07,"III","Great Blue Heron",1
"4144",2024-03-07,"III","Great Egret",4
"4145",2024-03-07,"III","Western Gull",4
"4146",2024-03-07,"III Rocky Outcrop","Brown Pelican",12
"4147",2024-03-07,"III Rocky Outcrop","Cormorant",2
"4148",2024-03-07,"III Rocky Outcrop","Snowy Egret",1
"4149",2024-03-07,"III Rocky Outcrop","Tern",27
"4150",2024-03-07,"III Rocky Outcrop","Unidentified Gull",16
"4151",2024-03-08,"I","Snowy Egret",1
"4152",2024-03-08,"I","Western Gull",2
"4153",2024-03-08,"II","Great Egret",3
"4154",2024-03-08,"II","Snowy Egret",1
"4155",2024-03-08,"III","California Gull",1
"4156",2024-03-08,"III","Great Blue Heron",1
"4157",2024-03-08,"III","Great Egret",5
"4158",2024-03-08,"III","Snowy Egret",2
"4159",2024-03-08,"III","Unidentified Gull",3
"4160",2024-03-08,"III","Western Gull",1
"4161",2024-03-08,"III Boulders","Unidentified Gull",1
"4162",2024-03-08,"III Rocky Outcrop","Brown Pelican",6
"4163",2024-03-08,"III Rocky Outcrop","Cormorant",1
"4164",2024-03-08,"III Rocky Outcrop","Tern",10
"4165",2024-03-08,"III Rocky Outcrop","Unidentified Gull",28
"4166",2024-03-18,"I","California Gull",1
"4167",2024-03-18,"II","Black Phoebe",1
"4168",2024-03-18,"II","California Gull",1
"4169",2024-03-18,"II","Western Gull",2
"4170",2024-03-18,"III","California Gull",1
"4171",2024-03-18,"III","Great Blue Heron",1
"4172",2024-03-18,"III","Great Egret",1
"4173",2024-03-18,"III","Snowy Egret",2
"4174",2024-03-18,"III","Western Gull",3
"4175",2024-03-18,"III","Whimbrel",1
"4176",2024-03-18,"III Boulders","Great Blue Heron",1
"4177",2024-03-18,"III Boulders","Spotted Sandpiper",1
"4178",2024-03-18,"III Rocky Outcrop","Brown Pelican",1
"4179",2024-03-18,"III Rocky Outcrop","Cormorant",1
